Molecule List Name	Precursor Name	Precursor Mz	Precursor Charge	Product Mz	Product Charge	Explicit Retention Time	Explicit Retention Time Window	Note	Source_ID	Source	control_chart	original_Precursor_Name	original_Note
TAG	TAG(48:2_FA16:1)	820.7	1	549.4	1	10.81	0.5	SIL_TG(16:0_15:1_16:0)-d5	SIL_16:0-15:1-16:0 TG-d5	UltimateSPLASH	FALSE	TAG(48:2/FA16:1)	SIL_TG(16:0_15:1_16:0)-d5
TAG	TAG(48:2_FA18:0)	820.7	1	519.441	1	10.81	0.5	SIL_TG(16:0_15:1_16:0)-d5	SIL_16:0-15:1-16:0 TG-d5	UltimateSPLASH	FALSE	TAG(48:2/FA18:0)	SIL_TG(16:0_15:1_16:0)-d5
TAG	TAG(48:2_FA18:1)	820.7	1	521.4	1	10.81	0.5	SIL_TG(16:0_15:1_16:0)-d5	SIL_16:0-15:1-16:0 TG-d5	UltimateSPLASH	FALSE	TAG(48:2/FA18:1)	SIL_TG(16:0_15:1_16:0)-d5
TAG	TAG(48:2_FA18:2)	820.7	1	523.472	1	10.81	0.5	SIL_TG(16:0_15:1_16:0)-d5	SIL_16:0-15:1-16:0 TG-d5	UltimateSPLASH	FALSE	TAG(48:2/FA18:2)	SIL_TG(16:0_15:1_16:0)-d5
TAG	TAG(48:3_FA14:0)	818.7	1	573.5	1	10.71	0.5	SIL_TG(16:0_15:1_16:0)-d5	SIL_16:0-15:1-16:0 TG-d5	UltimateSPLASH	FALSE	TAG(48:3/FA14:0)	SIL_TG(16:0_15:1_16:0)-d5
TAG	TAG(48:3_FA16:0)	818.7	1	545.4	1	10.71	0.5	SIL_TG(16:0_15:1_16:0)-d5	SIL_16:0-15:1-16:0 TG-d5	UltimateSPLASH	FALSE	TAG(48:3/FA16:0)	SIL_TG(16:0_15:1_16:0)-d5
TAG	TAG(48:3_FA16:1)	818.7	1	547.4	1	10.71	0.5	SIL_TG(16:0_15:1_16:0)-d5	SIL_16:0-15:1-16:0 TG-d5	UltimateSPLASH	FALSE	TAG(48:3/FA16:1)	SIL_TG(16:0_15:1_16:0)-d5
TAG	TAG(48:3_FA18:1)	818.7	1	519.441	1	10.71	0.5	SIL_TG(16:0_15:1_16:0)-d5	SIL_16:0-15:1-16:0 TG-d5	UltimateSPLASH	FALSE	TAG(48:3/FA18:1)	SIL_TG(16:0_15:1_16:0)-d5
TAG	TAG(48:3_FA18:2)	818.7	1	521.4	1	10.71	0.5	SIL_TG(16:0_15:1_16:0)-d5	SIL_16:0-15:1-16:0 TG-d5	UltimateSPLASH	FALSE	TAG(48:3/FA18:2)	SIL_TG(16:0_15:1_16:0)-d5
TAG	TAG(48:3_FA18:3)	818.7	1	523.472	1	10.71	0.5	SIL_TG(16:0_15:1_16:0)-d5	SIL_16:0-15:1-16:0 TG-d5	UltimateSPLASH	FALSE	TAG(48:3/FA18:3)	SIL_TG(16:0_15:1_16:0)-d5
TAG	TAG(48:4_FA14:0)	816.7	1	571.5	1	10.62	0.5	SIL_TG(16:0_15:1_16:0)-d5	SIL_16:0-15:1-16:0 TG-d5	UltimateSPLASH	FALSE	TAG(48:4/FA14:0)	SIL_TG(16:0_15:1_16:0)-d5
TAG	TAG(48:4_FA16:0)	816.7	1	543.4	1	10.62	0.5	SIL_TG(16:0_15:1_16:0)-d5	SIL_16:0-15:1-16:0 TG-d5	UltimateSPLASH	FALSE	TAG(48:4/FA16:0)	SIL_TG(16:0_15:1_16:0)-d5
TAG	TAG(48:4_FA16:1)	816.7	1	545.4	1	10.62	0.5	SIL_TG(16:0_15:1_16:0)-d5	SIL_16:0-15:1-16:0 TG-d5	UltimateSPLASH	FALSE	TAG(48:4/FA16:1)	SIL_TG(16:0_15:1_16:0)-d5
TAG	TAG(48:4_FA18:1)	816.7	1	517.4	1	10.62	0.5	SIL_TG(16:0_15:1_16:0)-d5	SIL_16:0-15:1-16:0 TG-d5	UltimateSPLASH	FALSE	TAG(48:4/FA18:1)	SIL_TG(16:0_15:1_16:0)-d5
TAG	TAG(48:4_FA18:2)	816.7	1	519.441	1	10.62	0.5	SIL_TG(16:0_15:1_16:0)-d5	SIL_16:0-15:1-16:0 TG-d5	UltimateSPLASH	FALSE	TAG(48:4/FA18:2)	SIL_TG(16:0_15:1_16:0)-d5
TAG	TAG(48:4_FA18:3)	816.7	1	521.4	1	10.62	0.5	SIL_TG(16:0_15:1_16:0)-d5	SIL_16:0-15:1-16:0 TG-d5	UltimateSPLASH	FALSE	TAG(48:4/FA18:3)	SIL_TG(16:0_15:1_16:0)-d5
TAG	TAG(48:4_FA20:4)	816.7	1	495.441	1	10.62	0.5	SIL_TG(16:0_15:1_16:0)-d5	SIL_16:0-15:1-16:0 TG-d5	UltimateSPLASH	FALSE	TAG(48:4/FA20:4)	SIL_TG(16:0_15:1_16:0)-d5
TAG	TAG(48:5_FA18:2)	814.7	1	517.4	1	10.51	0.5	SIL_TG(16:0_15:1_16:0)-d5	SIL_16:0-15:1-16:0 TG-d5	UltimateSPLASH	FALSE	TAG(48:5/FA18:2)	SIL_TG(16:0_15:1_16:0)-d5
TAG	TAG(48:5_FA18:3)	814.7	1	519.441	1	10.51	0.5	SIL_TG(16:0_15:1_16:0)-d5	SIL_16:0-15:1-16:0 TG-d5	UltimateSPLASH	FALSE	TAG(48:5/FA18:3)	SIL_TG(16:0_15:1_16:0)-d5
TAG	TAG(49:0_FA16:0)	838.8	1	565.5	1	11.16	0.5	SIL_TG(16:0_17:1_16:0)-d5	SIL_16:0-17:1-16:0 TG-d5	UltimateSPLASH	FALSE	TAG(49:0/FA16:0)	SIL_TG(16:0_17:1_16:0)-d5
TAG	TAG(49:0_FA17:0)	838.8	1	551.503	1	11.16	0.5	SIL_TG(16:0_17:1_16:0)-d5	SIL_16:0-17:1-16:0 TG-d5	UltimateSPLASH	FALSE	TAG(49:0/FA17:0)	SIL_TG(16:0_17:1_16:0)-d5
TAG	TAG(49:0_FA18:0)	838.8	1	537.5	1	11.16	0.5	SIL_TG(16:0_17:1_16:0)-d5	SIL_16:0-17:1-16:0 TG-d5	UltimateSPLASH	FALSE	TAG(49:0/FA18:0)	SIL_TG(16:0_17:1_16:0)-d5
TAG	TAG(49:1_FA14:0)	836.8	1	591.6	1	10.98	0.5	SIL_TG(16:0_17:1_16:0)-d5	SIL_16:0-17:1-16:0 TG-d5	UltimateSPLASH	FALSE	TAG(49:1/FA14:0)	SIL_TG(16:0_17:1_16:0)-d5
TAG	TAG(49:1_FA16:0)	836.8	1	563.5	1	10.98	0.5	SIL_TG(16:0_17:1_16:0)-d5	SIL_16:0-17:1-16:0 TG-d5	UltimateSPLASH	FALSE	TAG(49:1/FA16:0)	SIL_TG(16:0_17:1_16:0)-d5
TAG	TAG(49:1_FA16:1)	836.8	1	565.5	1	10.98	0.5	SIL_TG(16:0_17:1_16:0)-d5	SIL_16:0-17:1-16:0 TG-d5	UltimateSPLASH	FALSE	TAG(49:1/FA16:1)	SIL_TG(16:0_17:1_16:0)-d5
TAG	TAG(49:1_FA17:0)	836.8	1	549.5	1	10.98	0.5	SIL_TG(16:0_17:1_16:0)-d5	SIL_16:0-17:1-16:0 TG-d5	UltimateSPLASH	FALSE	TAG(49:1/FA17:0)	SIL_TG(16:0_17:1_16:0)-d5
TAG	TAG(49:1_FA18:1)	836.8	1	537.5	1	10.98	0.5	SIL_TG(16:0_17:1_16:0)-d5	SIL_16:0-17:1-16:0 TG-d5	UltimateSPLASH	FALSE	TAG(49:1/FA18:1)	SIL_TG(16:0_17:1_16:0)-d5
TAG	TAG(49:2_FA14:0)	834.8	1	589.6	1	10.87	0.5	SIL_TG(16:0_17:1_16:0)-d5	SIL_16:0-17:1-16:0 TG-d5	UltimateSPLASH	FALSE	TAG(49:2/FA14:0)	SIL_TG(16:0_17:1_16:0)-d5
TAG	TAG(49:2_FA16:0)	834.8	1	561.5	1	10.87	0.5	SIL_TG(16:0_17:1_16:0)-d5	SIL_16:0-17:1-16:0 TG-d5	UltimateSPLASH	FALSE	TAG(49:2/FA16:0)	SIL_TG(16:0_17:1_16:0)-d5
TAG	TAG(49:2_FA16:1)	834.8	1	563.5	1	10.87	0.5	SIL_TG(16:0_17:1_16:0)-d5	SIL_16:0-17:1-16:0 TG-d5	UltimateSPLASH	FALSE	TAG(49:2/FA16:1)	SIL_TG(16:0_17:1_16:0)-d5
TAG	TAG(49:2_FA17:0)	834.8	1	547.5	1	10.87	0.5	SIL_TG(16:0_17:1_16:0)-d5	SIL_16:0-17:1-16:0 TG-d5	UltimateSPLASH	FALSE	TAG(49:2/FA17:0)	SIL_TG(16:0_17:1_16:0)-d5
TAG	TAG(49:2_FA18:1)	834.8	1	535.5	1	10.87	0.5	SIL_TG(16:0_17:1_16:0)-d5	SIL_16:0-17:1-16:0 TG-d5	UltimateSPLASH	FALSE	TAG(49:2/FA18:1)	SIL_TG(16:0_17:1_16:0)-d5
TAG	TAG(49:2_FA18:2)	834.8	1	537.5	1	10.87	0.5	SIL_TG(16:0_17:1_16:0)-d5	SIL_16:0-17:1-16:0 TG-d5	UltimateSPLASH	FALSE	TAG(49:2/FA18:2)	SIL_TG(16:0_17:1_16:0)-d5
TAG	TAG(49:3_FA16:0)	832.8	1	559.5	1	10.77	0.5	SIL_TG(16:0_17:1_16:0)-d5	SIL_16:0-17:1-16:0 TG-d5	UltimateSPLASH	FALSE	TAG(49:3/FA16:0)	SIL_TG(16:0_17:1_16:0)-d5
TAG	TAG(49:3_FA16:1)	832.8	1	561.5	1	10.77	0.5	SIL_TG(16:0_17:1_16:0)-d5	SIL_16:0-17:1-16:0 TG-d5	UltimateSPLASH	FALSE	TAG(49:3/FA16:1)	SIL_TG(16:0_17:1_16:0)-d5
TAG	TAG(49:3_FA18:2)	832.8	1	535.5	1	10.77	0.5	SIL_TG(16:0_17:1_16:0)-d5	SIL_16:0-17:1-16:0 TG-d5	UltimateSPLASH	FALSE	TAG(49:3/FA18:2)	SIL_TG(16:0_17:1_16:0)-d5
TAG	TAG(49:3_FA18:3)	832.8	1	537.5	1	10.77	0.5	SIL_TG(16:0_17:1_16:0)-d5	SIL_16:0-17:1-16:0 TG-d5	UltimateSPLASH	FALSE	TAG(49:3/FA18:3)	SIL_TG(16:0_17:1_16:0)-d5
TAG	TAG(50:0_FA14:0)	852.8	1	607.6	1	11.18	0.5	SIL_TG(16:0_17:1_16:0)-d5	SIL_16:0-17:1-16:0 TG-d5	UltimateSPLASH	FALSE	TAG(50:0/FA14:0)	SIL_TG(16:0_17:1_16:0)-d5
TAG	TAG(50:0_FA16:0)	852.8	1	579.5	1	11.18	0.5	SIL_TG(16:0_17:1_16:0)-d5	SIL_16:0-17:1-16:0 TG-d5	UltimateSPLASH	FALSE	TAG(50:0/FA16:0)	SIL_TG(16:0_17:1_16:0)-d5
TAG	TAG(50:0_FA18:0)	852.8	1	551.503	1	11.18	0.5	SIL_TG(16:0_17:1_16:0)-d5	SIL_16:0-17:1-16:0 TG-d5	UltimateSPLASH	FALSE	TAG(50:0/FA18:0)	SIL_TG(16:0_17:1_16:0)-d5
TAG	TAG(50:1_FA14:0)	850.8	1	605.6	1	11.05	0.5	SIL_TG(16:0_17:1_16:0)-d5	SIL_16:0-17:1-16:0 TG-d5	UltimateSPLASH	FALSE	TAG(50:1/FA14:0)	SIL_TG(16:0_17:1_16:0)-d5
TAG	TAG(50:1_FA16:0)	850.8	1	577.5	1	11.05	0.5	SIL_TG(16:0_17:1_16:0)-d5	SIL_16:0-17:1-16:0 TG-d5	UltimateSPLASH	FALSE	TAG(50:1/FA16:0)	SIL_TG(16:0_17:1_16:0)-d5
TAG	TAG(50:1_FA16:1)	850.8	1	579.5	1	11.05	0.5	SIL_TG(16:0_17:1_16:0)-d5	SIL_16:0-17:1-16:0 TG-d5	UltimateSPLASH	FALSE	TAG(50:1/FA16:1)	SIL_TG(16:0_17:1_16:0)-d5
TAG	TAG(50:1_FA18:0)	850.8	1	549.5	1	11.05	0.5	SIL_TG(16:0_17:1_16:0)-d5	SIL_16:0-17:1-16:0 TG-d5	UltimateSPLASH	FALSE	TAG(50:1/FA18:0)	SIL_TG(16:0_17:1_16:0)-d5
TAG	TAG(50:1_FA18:1)	850.8	1	551.503	1	11.05	0.5	SIL_TG(16:0_17:1_16:0)-d5	SIL_16:0-17:1-16:0 TG-d5	UltimateSPLASH	FALSE	TAG(50:1/FA18:1)	SIL_TG(16:0_17:1_16:0)-d5
TAG	TAG(50:1_FA20:1)	850.8	1	523.472	1	11.05	0.5	SIL_TG(16:0_17:1_16:0)-d5	SIL_16:0-17:1-16:0 TG-d5	UltimateSPLASH	FALSE	TAG(50:1/FA20:1)	SIL_TG(16:0_17:1_16:0)-d5
TAG	TAG(50:2_FA14:0)	848.8	1	603.6	1	10.93	0.5	SIL_TG(16:0_17:1_16:0)-d5	SIL_16:0-17:1-16:0 TG-d5	UltimateSPLASH	FALSE	TAG(50:2/FA14:0)	SIL_TG(16:0_17:1_16:0)-d5
TAG	TAG(50:2_FA16:0)	848.8	1	575.5	1	10.93	0.5	SIL_TG(16:0_17:1_16:0)-d5	SIL_16:0-17:1-16:0 TG-d5	UltimateSPLASH	FALSE	TAG(50:2/FA16:0)	SIL_TG(16:0_17:1_16:0)-d5
TAG	TAG(50:2_FA16:1)	848.8	1	577.5	1	10.93	0.5	SIL_TG(16:0_17:1_16:0)-d5	SIL_16:0-17:1-16:0 TG-d5	UltimateSPLASH	FALSE	TAG(50:2/FA16:1)	SIL_TG(16:0_17:1_16:0)-d5
TAG	TAG(50:2_FA18:0)	848.8	1	547.5	1	10.93	0.5	SIL_TG(16:0_17:1_16:0)-d5	SIL_16:0-17:1-16:0 TG-d5	UltimateSPLASH	FALSE	TAG(50:2/FA18:0)	SIL_TG(16:0_17:1_16:0)-d5
TAG	TAG(50:2_FA18:1)	848.8	1	549.5	1	10.93	0.5	SIL_TG(16:0_17:1_16:0)-d5	SIL_16:0-17:1-16:0 TG-d5	UltimateSPLASH	FALSE	TAG(50:2/FA18:1)	SIL_TG(16:0_17:1_16:0)-d5
TAG	TAG(50:2_FA18:2)	848.8	1	551.503	1	10.93	0.5	SIL_TG(16:0_17:1_16:0)-d5	SIL_16:0-17:1-16:0 TG-d5	UltimateSPLASH	FALSE	TAG(50:2/FA18:2)	SIL_TG(16:0_17:1_16:0)-d5
TAG	TAG(50:2_FA20:2)	848.8	1	523.472	1	10.93	0.5	SIL_TG(16:0_17:1_16:0)-d5	SIL_16:0-17:1-16:0 TG-d5	UltimateSPLASH	FALSE	TAG(50:2/FA20:2)	SIL_TG(16:0_17:1_16:0)-d5
TAG	TAG(50:3_FA14:0)	846.8	1	601.6	1	10.81	0.5	SIL_TG(16:0_17:1_16:0)-d5	SIL_16:0-17:1-16:0 TG-d5	UltimateSPLASH	FALSE	TAG(50:3/FA14:0)	SIL_TG(16:0_17:1_16:0)-d5
TAG	TAG(50:3_FA16:0)	846.8	1	573.5	1	10.81	0.5	SIL_TG(16:0_17:1_16:0)-d5	SIL_16:0-17:1-16:0 TG-d5	UltimateSPLASH	FALSE	TAG(50:3/FA16:0)	SIL_TG(16:0_17:1_16:0)-d5
TAG	TAG(50:3_FA16:1)	846.8	1	575.5	1	10.81	0.5	SIL_TG(16:0_17:1_16:0)-d5	SIL_16:0-17:1-16:0 TG-d5	UltimateSPLASH	FALSE	TAG(50:3/FA16:1)	SIL_TG(16:0_17:1_16:0)-d5
TAG	TAG(50:3_FA18:0)	846.8	1	545.5	1	10.81	0.5	SIL_TG(16:0_17:1_16:0)-d5	SIL_16:0-17:1-16:0 TG-d5	UltimateSPLASH	FALSE	TAG(50:3/FA18:0)	SIL_TG(16:0_17:1_16:0)-d5
TAG	TAG(50:3_FA18:1)	846.8	1	547.5	1	10.81	0.5	SIL_TG(16:0_17:1_16:0)-d5	SIL_16:0-17:1-16:0 TG-d5	UltimateSPLASH	FALSE	TAG(50:3/FA18:1)	SIL_TG(16:0_17:1_16:0)-d5
TAG	TAG(50:3_FA18:2)	846.8	1	549.5	1	10.81	0.5	SIL_TG(16:0_17:1_16:0)-d5	SIL_16:0-17:1-16:0 TG-d5	UltimateSPLASH	FALSE	TAG(50:3/FA18:2)	SIL_TG(16:0_17:1_16:0)-d5
TAG	TAG(50:3_FA18:3)	846.8	1	551.503	1	10.81	0.5	SIL_TG(16:0_17:1_16:0)-d5	SIL_16:0-17:1-16:0 TG-d5	UltimateSPLASH	FALSE	TAG(50:3/FA18:3)	SIL_TG(16:0_17:1_16:0)-d5
TAG	TAG(50:3_FA20:3)	846.8	1	523.472	1	10.81	0.5	SIL_TG(16:0_17:1_16:0)-d5	SIL_16:0-17:1-16:0 TG-d5	UltimateSPLASH	FALSE	TAG(50:3/FA20:3)	SIL_TG(16:0_17:1_16:0)-d5
TAG	TAG(50:4_FA14:0)	844.6	1	599.4	1	10.7	0.5	SIL_TG(16:0_17:1_16:0)-d5	SIL_16:0-17:1-16:0 TG-d5	UltimateSPLASH	FALSE	TAG(50:4/FA14:0)	SIL_TG(16:0_17:1_16:0)-d5
TAG	TAG(50:4_FA16:0)	844.6	1	571.3	1	10.7	0.5	SIL_TG(16:0_17:1_16:0)-d5	SIL_16:0-17:1-16:0 TG-d5	UltimateSPLASH	FALSE	TAG(50:4/FA16:0)	SIL_TG(16:0_17:1_16:0)-d5
TAG	TAG(50:4_FA16:1)	844.6	1	573.3	1	10.7	0.5	SIL_TG(16:0_17:1_16:0)-d5	SIL_16:0-17:1-16:0 TG-d5	UltimateSPLASH	FALSE	TAG(50:4/FA16:1)	SIL_TG(16:0_17:1_16:0)-d5
TAG	TAG(50:4_FA18:1)	844.6	1	545.3	1	10.7	0.5	SIL_TG(16:0_17:1_16:0)-d5	SIL_16:0-17:1-16:0 TG-d5	UltimateSPLASH	FALSE	TAG(50:4/FA18:1)	SIL_TG(16:0_17:1_16:0)-d5
TAG	TAG(50:4_FA18:2)	844.6	1	547.3	1	10.7	0.5	SIL_TG(16:0_17:1_16:0)-d5	SIL_16:0-17:1-16:0 TG-d5	UltimateSPLASH	FALSE	TAG(50:4/FA18:2)	SIL_TG(16:0_17:1_16:0)-d5
TAG	TAG(50:4_FA18:3)	844.6	1	549.3	1	10.7	0.5	SIL_TG(16:0_17:1_16:0)-d5	SIL_16:0-17:1-16:0 TG-d5	UltimateSPLASH	FALSE	TAG(50:4/FA18:3)	SIL_TG(16:0_17:1_16:0)-d5
TAG	TAG(50:4_FA20:3)	844.6	1	521.3	1	10.7	0.5	SIL_TG(16:0_17:1_16:0)-d5	SIL_16:0-17:1-16:0 TG-d5	UltimateSPLASH	FALSE	TAG(50:4/FA20:3)	SIL_TG(16:0_17:1_16:0)-d5
TAG	TAG(50:4_FA20:4)	844.6	1	523.3	1	10.7	0.5	SIL_TG(16:0_17:1_16:0)-d5	SIL_16:0-17:1-16:0 TG-d5	UltimateSPLASH	FALSE	TAG(50:4/FA20:4)	SIL_TG(16:0_17:1_16:0)-d5
TAG	TAG(50:5_FA14:0)	842.6	1	597.4	1	10.63	0.5	SIL_TG(16:0_17:1_16:0)-d5	SIL_16:0-17:1-16:0 TG-d5	UltimateSPLASH	FALSE	TAG(50:5/FA14:0)	SIL_TG(16:0_17:1_16:0)-d5
TAG	TAG(50:5_FA16:0)	842.6	1	569.3	1	10.63	0.5	SIL_TG(16:0_17:1_16:0)-d5	SIL_16:0-17:1-16:0 TG-d5	UltimateSPLASH	FALSE	TAG(50:5/FA16:0)	SIL_TG(16:0_17:1_16:0)-d5
TAG	TAG(50:5_FA16:1)	842.6	1	571.3	1	10.63	0.5	SIL_TG(16:0_17:1_16:0)-d5	SIL_16:0-17:1-16:0 TG-d5	UltimateSPLASH	FALSE	TAG(50:5/FA16:1)	SIL_TG(16:0_17:1_16:0)-d5
TAG	TAG(50:5_FA18:1)	842.6	1	543.3	1	10.63	0.5	SIL_TG(16:0_17:1_16:0)-d5	SIL_16:0-17:1-16:0 TG-d5	UltimateSPLASH	FALSE	TAG(50:5/FA18:1)	SIL_TG(16:0_17:1_16:0)-d5
TAG	TAG(50:5_FA18:2)	842.6	1	545.3	1	10.63	0.5	SIL_TG(16:0_17:1_16:0)-d5	SIL_16:0-17:1-16:0 TG-d5	UltimateSPLASH	FALSE	TAG(50:5/FA18:2)	SIL_TG(16:0_17:1_16:0)-d5
TAG	TAG(50:5_FA18:3)	842.6	1	547.3	1	10.63	0.5	SIL_TG(16:0_17:1_16:0)-d5	SIL_16:0-17:1-16:0 TG-d5	UltimateSPLASH	FALSE	TAG(50:5/FA18:3)	SIL_TG(16:0_17:1_16:0)-d5
TAG	TAG(50:5_FA20:4)	842.6	1	521.3	1	10.63	0.5	SIL_TG(16:0_17:1_16:0)-d5	SIL_16:0-17:1-16:0 TG-d5	UltimateSPLASH	FALSE	TAG(50:5/FA20:4)	SIL_TG(16:0_17:1_16:0)-d5
TAG	TAG(50:5_FA20:5)	842.6	1	523.3	1	10.63	0.5	SIL_TG(16:0_17:1_16:0)-d5	SIL_16:0-17:1-16:0 TG-d5	UltimateSPLASH	FALSE	TAG(50:5/FA20:5)	SIL_TG(16:0_17:1_16:0)-d5
TAG	TAG(50:6_FA20:4)	840.7	1	519.441	1	10.56	0.5	SIL_TG(16:0_17:1_16:0)-d5	SIL_16:0-17:1-16:0 TG-d5	UltimateSPLASH	FALSE	TAG(50:6/FA20:4)	SIL_TG(16:0_17:1_16:0)-d5
TAG	TAG(51:0_FA16:0)	866.8	1	593.5	1	11.24	0.5	SIL_TG(16:0_19:2_16:0)-d5	SIL_16:0-19:2-16:0 TG-d5	UltimateSPLASH	FALSE	TAG(51:0/FA16:0)	SIL_TG(16:0_19:2_16:0)-d5
TAG	TAG(51:0_FA17:0)	866.8	1	579.5	1	11.24	0.5	SIL_TG(16:0_19:2_16:0)-d5	SIL_16:0-19:2-16:0 TG-d5	UltimateSPLASH	FALSE	TAG(51:0/FA17:0)	SIL_TG(16:0_19:2_16:0)-d5
TAG	TAG(51:0_FA18:0)	866.8	1	565.5	1	11.24	0.5	SIL_TG(16:0_19:2_16:0)-d5	SIL_16:0-19:2-16:0 TG-d5	UltimateSPLASH	FALSE	TAG(51:0/FA18:0)	SIL_TG(16:0_19:2_16:0)-d5
TAG	TAG(51:1_FA16:0)	864.8	1	591.5	1	11.13	0.5	SIL_TG(16:0_19:2_16:0)-d5	SIL_16:0-19:2-16:0 TG-d5	UltimateSPLASH	FALSE	TAG(51:1/FA16:0)	SIL_TG(16:0_19:2_16:0)-d5
TAG	TAG(51:1_FA17:0)	864.8	1	577.5	1	11.13	0.5	SIL_TG(16:0_19:2_16:0)-d5	SIL_16:0-19:2-16:0 TG-d5	UltimateSPLASH	FALSE	TAG(51:1/FA17:0)	SIL_TG(16:0_19:2_16:0)-d5
TAG	TAG(51:1_FA18:0)	864.8	1	563.5	1	11.13	0.5	SIL_TG(16:0_19:2_16:0)-d5	SIL_16:0-19:2-16:0 TG-d5	UltimateSPLASH	FALSE	TAG(51:1/FA18:0)	SIL_TG(16:0_19:2_16:0)-d5
TAG	TAG(51:1_FA18:1)	864.8	1	565.5	1	11.13	0.5	SIL_TG(16:0_19:2_16:0)-d5	SIL_16:0-19:2-16:0 TG-d5	UltimateSPLASH	FALSE	TAG(51:1/FA18:1)	SIL_TG(16:0_19:2_16:0)-d5
TAG	TAG(51:2_FA16:0)	862.8	1	589.5	1	11	0.5	SIL_TG(16:0_19:2_16:0)-d5	SIL_16:0-19:2-16:0 TG-d5	UltimateSPLASH	FALSE	TAG(51:2/FA16:0)	SIL_TG(16:0_19:2_16:0)-d5
TAG	TAG(51:2_FA16:1)	862.8	1	591.5	1	11	0.5	SIL_TG(16:0_19:2_16:0)-d5	SIL_16:0-19:2-16:0 TG-d5	UltimateSPLASH	FALSE	TAG(51:2/FA16:1)	SIL_TG(16:0_19:2_16:0)-d5
TAG	TAG(51:2_FA17:0)	862.8	1	575.5	1	11	0.5	SIL_TG(16:0_19:2_16:0)-d5	SIL_16:0-19:2-16:0 TG-d5	UltimateSPLASH	FALSE	TAG(51:2/FA17:0)	SIL_TG(16:0_19:2_16:0)-d5
TAG	TAG(51:2_FA18:1)	862.8	1	563.5	1	11	0.5	SIL_TG(16:0_19:2_16:0)-d5	SIL_16:0-19:2-16:0 TG-d5	UltimateSPLASH	FALSE	TAG(51:2/FA18:1)	SIL_TG(16:0_19:2_16:0)-d5
TAG	TAG(51:2_FA18:2)	862.8	1	565.5	1	11	0.5	SIL_TG(16:0_19:2_16:0)-d5	SIL_16:0-19:2-16:0 TG-d5	UltimateSPLASH	FALSE	TAG(51:2/FA18:2)	SIL_TG(16:0_19:2_16:0)-d5
TAG	TAG(51:3_FA16:1)	860.8	1	589.5	1	10.88	0.5	SIL_TG(16:0_19:2_16:0)-d5	SIL_16:0-19:2-16:0 TG-d5	UltimateSPLASH	FALSE	TAG(51:3/FA16:1)	SIL_TG(16:0_19:2_16:0)-d5
TAG	TAG(51:3_FA17:0)	860.8	1	573.5	1	10.88	0.5	SIL_TG(16:0_19:2_16:0)-d5	SIL_16:0-19:2-16:0 TG-d5	UltimateSPLASH	FALSE	TAG(51:3/FA17:0)	SIL_TG(16:0_19:2_16:0)-d5
TAG	TAG(51:3_FA18:2)	860.8	1	563.5	1	10.88	0.5	SIL_TG(16:0_19:2_16:0)-d5	SIL_16:0-19:2-16:0 TG-d5	UltimateSPLASH	FALSE	TAG(51:3/FA18:2)	SIL_TG(16:0_19:2_16:0)-d5
TAG	TAG(51:3_FA18:3)	860.8	1	565.5	1	10.88	0.5	SIL_TG(16:0_19:2_16:0)-d5	SIL_16:0-19:2-16:0 TG-d5	UltimateSPLASH	FALSE	TAG(51:3/FA18:3)	SIL_TG(16:0_19:2_16:0)-d5
TAG	TAG(51:4_FA16:1)	858.8	1	587.5	1	10.77	0.5	SIL_TG(16:0_19:2_16:0)-d5	SIL_16:0-19:2-16:0 TG-d5	UltimateSPLASH	FALSE	TAG(51:4/FA16:1)	SIL_TG(16:0_19:2_16:0)-d5
TAG	TAG(51:4_FA18:2)	858.8	1	561.5	1	10.77	0.5	SIL_TG(16:0_19:2_16:0)-d5	SIL_16:0-19:2-16:0 TG-d5	UltimateSPLASH	FALSE	TAG(51:4/FA18:2)	SIL_TG(16:0_19:2_16:0)-d5
TAG	TAG(51:4_FA18:3)	858.8	1	563.5	1	10.77	0.5	SIL_TG(16:0_19:2_16:0)-d5	SIL_16:0-19:2-16:0 TG-d5	UltimateSPLASH	FALSE	TAG(51:4/FA18:3)	SIL_TG(16:0_19:2_16:0)-d5
TAG	TAG(51:4_FA20:4)	858.8	1	537.5	1	10.77	0.5	SIL_TG(16:0_19:2_16:0)-d5	SIL_16:0-19:2-16:0 TG-d5	UltimateSPLASH	FALSE	TAG(51:4/FA20:4)	SIL_TG(16:0_19:2_16:0)-d5
TAG	TAG(51:5_FA18:2)	856.8	1	559.5	1	10.67	0.5	SIL_TG(16:0_19:2_16:0)-d5	SIL_16:0-19:2-16:0 TG-d5	UltimateSPLASH	FALSE	TAG(51:5/FA18:2)	SIL_TG(16:0_19:2_16:0)-d5
TAG	TAG(51:5_FA18:3)	856.8	1	561.5	1	10.67	0.5	SIL_TG(16:0_19:2_16:0)-d5	SIL_16:0-19:2-16:0 TG-d5	UltimateSPLASH	FALSE	TAG(51:5/FA18:3)	SIL_TG(16:0_19:2_16:0)-d5
TAG	TAG(52:0_FA16:0)	880.8	1	607.5	1	11.3	0.5	SIL_TG(16:0_19:2_16:0)-d5	SIL_16:0-19:2-16:0 TG-d5	UltimateSPLASH	FALSE	TAG(52:0/FA16:0)	SIL_TG(16:0_19:2_16:0)-d5
